,car_I,num_agents,num_samples,frac_car_I,frac_agents_samples,frac_samples_agents
875,1.0,60.0,4.0,0.016666666666666666,15.0,0.06666666666666667
876,1.0,60.0,4.0,0.016666666666666666,15.0,0.06666666666666667
877,1.0,60.0,4.0,0.016666666666666666,15.0,0.06666666666666667
878,1.0,60.0,4.0,0.016666666666666666,15.0,0.06666666666666667
879,26.0,60.0,4.0,0.43333333333333335,15.0,0.06666666666666667
880,3.0,68.0,4.0,0.04411764705882353,17.0,0.058823529411764705
881,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
882,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
883,68.0,68.0,4.0,1.0,17.0,0.058823529411764705
884,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
885,66.0,68.0,4.0,0.9705882352941176,17.0,0.058823529411764705
886,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
887,3.0,68.0,4.0,0.04411764705882353,17.0,0.058823529411764705
888,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
889,1.0,68.0,4.0,0.014705882352941176,17.0,0.058823529411764705
890,1.0,80.0,4.0,0.0125,20.0,0.05
891,1.0,80.0,4.0,0.0125,20.0,0.05
892,1.0,80.0,4.0,0.0125,20.0,0.05
893,1.0,80.0,4.0,0.0125,20.0,0.05
894,3.0,80.0,4.0,0.0375,20.0,0.05
895,1.0,80.0,4.0,0.0125,20.0,0.05
896,6.0,80.0,4.0,0.075,20.0,0.05
897,2.0,80.0,4.0,0.025,20.0,0.05
898,1.0,80.0,4.0,0.0125,20.0,0.05
899,1.0,80.0,4.0,0.0125,20.0,0.05
900,5.0,5.0,5.0,1.0,1.0,1.0
901,5.0,5.0,5.0,1.0,1.0,1.0
902,5.0,5.0,5.0,1.0,1.0,1.0
903,5.0,5.0,5.0,1.0,1.0,1.0
904,5.0,5.0,5.0,1.0,1.0,1.0
905,5.0,5.0,5.0,1.0,1.0,1.0
906,5.0,5.0,5.0,1.0,1.0,1.0
907,5.0,5.0,5.0,1.0,1.0,1.0
908,5.0,5.0,5.0,1.0,1.0,1.0
909,5.0,5.0,5.0,1.0,1.0,1.0
910,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
911,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
912,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
913,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
914,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
915,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
916,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
917,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
918,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
919,15.0,15.0,5.0,1.0,3.0,0.3333333333333333
920,25.0,25.0,5.0,1.0,5.0,0.2
921,25.0,25.0,5.0,1.0,5.0,0.2
922,25.0,25.0,5.0,1.0,5.0,0.2
923,25.0,25.0,5.0,1.0,5.0,0.2
924,25.0,25.0,5.0,1.0,5.0,0.2
925,25.0,25.0,5.0,1.0,5.0,0.2
926,25.0,25.0,5.0,1.0,5.0,0.2
927,25.0,25.0,5.0,1.0,5.0,0.2
928,25.0,25.0,5.0,1.0,5.0,0.2
929,25.0,25.0,5.0,1.0,5.0,0.2
930,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
931,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
932,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
933,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
934,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
935,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
936,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
937,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
938,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
939,35.0,35.0,5.0,1.0,7.0,0.14285714285714285
940,2.0,45.0,5.0,0.044444444444444446,9.0,0.1111111111111111
941,45.0,45.0,5.0,1.0,9.0,0.1111111111111111
942,45.0,45.0,5.0,1.0,9.0,0.1111111111111111
943,1.0,45.0,5.0,0.022222222222222223,9.0,0.1111111111111111
944,1.0,45.0,5.0,0.022222222222222223,9.0,0.1111111111111111
945,45.0,45.0,5.0,1.0,9.0,0.1111111111111111
946,45.0,45.0,5.0,1.0,9.0,0.1111111111111111
947,45.0,45.0,5.0,1.0,9.0,0.1111111111111111
948,43.0,45.0,5.0,0.9555555555555556,9.0,0.1111111111111111
949,43.0,45.0,5.0,0.9555555555555556,9.0,0.1111111111111111
950,41.0,55.0,5.0,0.7454545454545455,11.0,0.09090909090909091
951,1.0,55.0,5.0,0.01818181818181818,11.0,0.09090909090909091
952,2.0,55.0,5.0,0.03636363636363636,11.0,0.09090909090909091
953,55.0,55.0,5.0,1.0,11.0,0.09090909090909091
954,3.0,55.0,5.0,0.05454545454545454,11.0,0.09090909090909091
955,2.0,55.0,5.0,0.03636363636363636,11.0,0.09090909090909091
956,1.0,55.0,5.0,0.01818181818181818,11.0,0.09090909090909091
957,9.0,55.0,5.0,0.16363636363636364,11.0,0.09090909090909091
958,29.0,55.0,5.0,0.5272727272727272,11.0,0.09090909090909091
959,55.0,55.0,5.0,1.0,11.0,0.09090909090909091
960,45.0,65.0,5.0,0.6923076923076923,13.0,0.07692307692307693
961,1.0,65.0,5.0,0.015384615384615385,13.0,0.07692307692307693
962,2.0,65.0,5.0,0.03076923076923077,13.0,0.07692307692307693
963,3.0,65.0,5.0,0.046153846153846156,13.0,0.07692307692307693
964,1.0,65.0,5.0,0.015384615384615385,13.0,0.07692307692307693
965,1.0,65.0,5.0,0.015384615384615385,13.0,0.07692307692307693
966,1.0,65.0,5.0,0.015384615384615385,13.0,0.07692307692307693
967,4.0,65.0,5.0,0.06153846153846154,13.0,0.07692307692307693
968,8.0,65.0,5.0,0.12307692307692308,13.0,0.07692307692307693
969,3.0,65.0,5.0,0.046153846153846156,13.0,0.07692307692307693
970,2.0,75.0,5.0,0.02666666666666667,15.0,0.06666666666666667
971,14.0,75.0,5.0,0.18666666666666668,15.0,0.06666666666666667
972,2.0,75.0,5.0,0.02666666666666667,15.0,0.06666666666666667
973,6.0,75.0,5.0,0.08,15.0,0.06666666666666667
974,8.0,75.0,5.0,0.10666666666666667,15.0,0.06666666666666667
975,4.0,75.0,5.0,0.05333333333333334,15.0,0.06666666666666667
976,5.0,75.0,5.0,0.06666666666666667,15.0,0.06666666666666667
977,70.0,75.0,5.0,0.9333333333333333,15.0,0.06666666666666667
978,1.0,75.0,5.0,0.013333333333333334,15.0,0.06666666666666667
979,2.0,75.0,5.0,0.02666666666666667,15.0,0.06666666666666667
980,12.0,85.0,5.0,0.1411764705882353,17.0,0.058823529411764705
981,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
982,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
983,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
984,2.0,85.0,5.0,0.023529411764705882,17.0,0.058823529411764705
985,2.0,85.0,5.0,0.023529411764705882,17.0,0.058823529411764705
986,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
987,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
988,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
989,1.0,85.0,5.0,0.011764705882352941,17.0,0.058823529411764705
990,1.0,100.0,5.0,0.01,20.0,0.05
991,6.0,100.0,5.0,0.06,20.0,0.05
992,1.0,100.0,5.0,0.01,20.0,0.05
993,2.0,100.0,5.0,0.02,20.0,0.05
994,3.0,100.0,5.0,0.03,20.0,0.05
995,3.0,100.0,5.0,0.03,20.0,0.05
996,1.0,100.0,5.0,0.01,20.0,0.05
997,2.0,100.0,5.0,0.02,20.0,0.05
998,1.0,100.0,5.0,0.01,20.0,0.05
999,1.0,100.0,5.0,0.01,20.0,0.05
1000,6.0,6.0,6.0,1.0,1.0,1.0
1001,6.0,6.0,6.0,1.0,1.0,1.0
1002,6.0,6.0,6.0,1.0,1.0,1.0
1003,6.0,6.0,6.0,1.0,1.0,1.0
1004,6.0,6.0,6.0,1.0,1.0,1.0
1005,6.0,6.0,6.0,1.0,1.0,1.0
1006,6.0,6.0,6.0,1.0,1.0,1.0
1007,6.0,6.0,6.0,1.0,1.0,1.0
1008,6.0,6.0,6.0,1.0,1.0,1.0
1009,6.0,6.0,6.0,1.0,1.0,1.0
1010,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1011,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1012,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1013,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1014,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1015,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1016,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1017,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1018,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1019,18.0,18.0,6.0,1.0,3.0,0.3333333333333333
1020,30.0,30.0,6.0,1.0,5.0,0.2
1021,30.0,30.0,6.0,1.0,5.0,0.2
1022,30.0,30.0,6.0,1.0,5.0,0.2
1023,30.0,30.0,6.0,1.0,5.0,0.2
1024,30.0,30.0,6.0,1.0,5.0,0.2
1025,30.0,30.0,6.0,1.0,5.0,0.2
1026,30.0,30.0,6.0,1.0,5.0,0.2
1027,30.0,30.0,6.0,1.0,5.0,0.2
1028,30.0,30.0,6.0,1.0,5.0,0.2
1029,30.0,30.0,6.0,1.0,5.0,0.2
1030,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1031,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1032,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1033,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1034,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1035,29.0,42.0,6.0,0.6904761904761905,7.0,0.14285714285714285
1036,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1037,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1038,42.0,42.0,6.0,1.0,7.0,0.14285714285714285
1039,1.0,42.0,6.0,0.023809523809523808,7.0,0.14285714285714285
1040,29.0,54.0,6.0,0.5370370370370371,9.0,0.1111111111111111
1041,7.0,54.0,6.0,0.12962962962962962,9.0,0.1111111111111111
1042,54.0,54.0,6.0,1.0,9.0,0.1111111111111111
1043,24.0,54.0,6.0,0.4444444444444444,9.0,0.1111111111111111
1044,50.0,54.0,6.0,0.9259259259259259,9.0,0.1111111111111111
1045,54.0,54.0,6.0,1.0,9.0,0.1111111111111111
1046,2.0,54.0,6.0,0.037037037037037035,9.0,0.1111111111111111
1047,54.0,54.0,6.0,1.0,9.0,0.1111111111111111
1048,1.0,54.0,6.0,0.018518518518518517,9.0,0.1111111111111111
1049,12.0,54.0,6.0,0.2222222222222222,9.0,0.1111111111111111
1050,3.0,66.0,6.0,0.045454545454545456,11.0,0.09090909090909091
1051,8.0,66.0,6.0,0.12121212121212122,11.0,0.09090909090909091
1052,3.0,66.0,6.0,0.045454545454545456,11.0,0.09090909090909091
1053,10.0,66.0,6.0,0.15151515151515152,11.0,0.09090909090909091
1054,66.0,66.0,6.0,1.0,11.0,0.09090909090909091
1055,2.0,66.0,6.0,0.030303030303030304,11.0,0.09090909090909091
1056,3.0,66.0,6.0,0.045454545454545456,11.0,0.09090909090909091
1057,66.0,66.0,6.0,1.0,11.0,0.09090909090909091
1058,43.0,66.0,6.0,0.6515151515151515,11.0,0.09090909090909091
1059,5.0,66.0,6.0,0.07575757575757576,11.0,0.09090909090909091
1060,3.0,78.0,6.0,0.038461538461538464,13.0,0.07692307692307693
1061,17.0,78.0,6.0,0.21794871794871795,13.0,0.07692307692307693
1062,17.0,78.0,6.0,0.21794871794871795,13.0,0.07692307692307693
1063,1.0,78.0,6.0,0.01282051282051282,13.0,0.07692307692307693
1064,1.0,78.0,6.0,0.01282051282051282,13.0,0.07692307692307693
1065,53.0,78.0,6.0,0.6794871794871795,13.0,0.07692307692307693
1066,1.0,78.0,6.0,0.01282051282051282,13.0,0.07692307692307693
1067,6.0,78.0,6.0,0.07692307692307693,13.0,0.07692307692307693
1068,1.0,78.0,6.0,0.01282051282051282,13.0,0.07692307692307693
1069,26.0,78.0,6.0,0.3333333333333333,13.0,0.07692307692307693
1070,9.0,90.0,6.0,0.1,15.0,0.06666666666666667
1071,66.0,90.0,6.0,0.7333333333333333,15.0,0.06666666666666667
1072,2.0,90.0,6.0,0.022222222222222223,15.0,0.06666666666666667
1073,19.0,90.0,6.0,0.2111111111111111,15.0,0.06666666666666667
1074,2.0,90.0,6.0,0.022222222222222223,15.0,0.06666666666666667
1075,2.0,90.0,6.0,0.022222222222222223,15.0,0.06666666666666667
1076,1.0,90.0,6.0,0.011111111111111112,15.0,0.06666666666666667
1077,1.0,90.0,6.0,0.011111111111111112,15.0,0.06666666666666667
1078,1.0,90.0,6.0,0.011111111111111112,15.0,0.06666666666666667
1079,1.0,90.0,6.0,0.011111111111111112,15.0,0.06666666666666667
1080,11.0,102.0,6.0,0.10784313725490197,17.0,0.058823529411764705
1081,10.0,102.0,6.0,0.09803921568627451,17.0,0.058823529411764705
1082,11.0,102.0,6.0,0.10784313725490197,17.0,0.058823529411764705
1083,16.0,102.0,6.0,0.1568627450980392,17.0,0.058823529411764705
1084,1.0,102.0,6.0,0.00980392156862745,17.0,0.058823529411764705
1085,1.0,102.0,6.0,0.00980392156862745,17.0,0.058823529411764705
1086,2.0,102.0,6.0,0.0196078431372549,17.0,0.058823529411764705
1087,1.0,102.0,6.0,0.00980392156862745,17.0,0.058823529411764705
1088,3.0,102.0,6.0,0.029411764705882353,17.0,0.058823529411764705
1089,2.0,102.0,6.0,0.0196078431372549,17.0,0.058823529411764705
1090,1.0,120.0,6.0,0.008333333333333333,20.0,0.05
1091,11.0,120.0,6.0,0.09166666666666666,20.0,0.05
1092,1.0,120.0,6.0,0.008333333333333333,20.0,0.05
1093,1.0,120.0,6.0,0.008333333333333333,20.0,0.05
1094,4.0,120.0,6.0,0.03333333333333333,20.0,0.05
1095,11.0,120.0,6.0,0.09166666666666666,20.0,0.05
1096,3.0,120.0,6.0,0.025,20.0,0.05
1097,5.0,120.0,6.0,0.041666666666666664,20.0,0.05
1098,1.0,120.0,6.0,0.008333333333333333,20.0,0.05
1099,1.0,120.0,6.0,0.008333333333333333,20.0,0.05
1100,7.0,7.0,7.0,1.0,1.0,1.0
1101,7.0,7.0,7.0,1.0,1.0,1.0
1102,7.0,7.0,7.0,1.0,1.0,1.0
1103,7.0,7.0,7.0,1.0,1.0,1.0
1104,7.0,7.0,7.0,1.0,1.0,1.0
1105,7.0,7.0,7.0,1.0,1.0,1.0
1106,7.0,7.0,7.0,1.0,1.0,1.0
1107,7.0,7.0,7.0,1.0,1.0,1.0
1108,7.0,7.0,7.0,1.0,1.0,1.0
1109,7.0,7.0,7.0,1.0,1.0,1.0
1110,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1111,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1112,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1113,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1114,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1115,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1116,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1117,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1118,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1119,21.0,21.0,7.0,1.0,3.0,0.3333333333333333
1120,35.0,35.0,7.0,1.0,5.0,0.2
1121,35.0,35.0,7.0,1.0,5.0,0.2
1122,35.0,35.0,7.0,1.0,5.0,0.2
1123,35.0,35.0,7.0,1.0,5.0,0.2
1124,35.0,35.0,7.0,1.0,5.0,0.2
1125,35.0,35.0,7.0,1.0,5.0,0.2
1126,35.0,35.0,7.0,1.0,5.0,0.2
1127,35.0,35.0,7.0,1.0,5.0,0.2
1128,35.0,35.0,7.0,1.0,5.0,0.2
1129,35.0,35.0,7.0,1.0,5.0,0.2
1130,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1131,4.0,49.0,7.0,0.08163265306122448,7.0,0.14285714285714285
1132,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1133,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1134,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1135,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1136,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1137,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1138,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1139,49.0,49.0,7.0,1.0,7.0,0.14285714285714285
1140,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1141,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1142,54.0,63.0,7.0,0.8571428571428571,9.0,0.1111111111111111
1143,14.0,63.0,7.0,0.2222222222222222,9.0,0.1111111111111111
1144,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1145,9.0,63.0,7.0,0.14285714285714285,9.0,0.1111111111111111
1146,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1147,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1148,3.0,63.0,7.0,0.047619047619047616,9.0,0.1111111111111111
1149,63.0,63.0,7.0,1.0,9.0,0.1111111111111111
1150,19.0,77.0,7.0,0.24675324675324675,11.0,0.09090909090909091
1151,5.0,77.0,7.0,0.06493506493506493,11.0,0.09090909090909091
1152,7.0,77.0,7.0,0.09090909090909091,11.0,0.09090909090909091
1153,76.0,77.0,7.0,0.987012987012987,11.0,0.09090909090909091
1154,3.0,77.0,7.0,0.03896103896103896,11.0,0.09090909090909091
1155,2.0,77.0,7.0,0.025974025974025976,11.0,0.09090909090909091
1156,77.0,77.0,7.0,1.0,11.0,0.09090909090909091
1157,3.0,77.0,7.0,0.03896103896103896,11.0,0.09090909090909091
1158,1.0,77.0,7.0,0.012987012987012988,11.0,0.09090909090909091
1159,77.0,77.0,7.0,1.0,11.0,0.09090909090909091
1160,2.0,91.0,7.0,0.02197802197802198,13.0,0.07692307692307693
1161,3.0,91.0,7.0,0.03296703296703297,13.0,0.07692307692307693
1162,3.0,91.0,7.0,0.03296703296703297,13.0,0.07692307692307693
1163,38.0,91.0,7.0,0.4175824175824176,13.0,0.07692307692307693
1164,79.0,91.0,7.0,0.8681318681318682,13.0,0.07692307692307693
1165,53.0,91.0,7.0,0.5824175824175825,13.0,0.07692307692307693
1166,3.0,91.0,7.0,0.03296703296703297,13.0,0.07692307692307693
1167,3.0,91.0,7.0,0.03296703296703297,13.0,0.07692307692307693
1168,6.0,91.0,7.0,0.06593406593406594,13.0,0.07692307692307693
1169,10.0,91.0,7.0,0.10989010989010989,13.0,0.07692307692307693
1170,21.0,105.0,7.0,0.2,15.0,0.06666666666666667
1171,6.0,105.0,7.0,0.05714285714285714,15.0,0.06666666666666667
1172,1.0,105.0,7.0,0.009523809523809525,15.0,0.06666666666666667
1173,5.0,105.0,7.0,0.047619047619047616,15.0,0.06666666666666667
1174,10.0,105.0,7.0,0.09523809523809523,15.0,0.06666666666666667
1175,10.0,105.0,7.0,0.09523809523809523,15.0,0.06666666666666667
1176,1.0,105.0,7.0,0.009523809523809525,15.0,0.06666666666666667
1177,2.0,105.0,7.0,0.01904761904761905,15.0,0.06666666666666667
1178,5.0,105.0,7.0,0.047619047619047616,15.0,0.06666666666666667
1179,6.0,105.0,7.0,0.05714285714285714,15.0,0.06666666666666667
1180,3.0,119.0,7.0,0.025210084033613446,17.0,0.058823529411764705
1181,3.0,119.0,7.0,0.025210084033613446,17.0,0.058823529411764705
1182,3.0,119.0,7.0,0.025210084033613446,17.0,0.058823529411764705
1183,3.0,119.0,7.0,0.025210084033613446,17.0,0.058823529411764705
1184,2.0,119.0,7.0,0.01680672268907563,17.0,0.058823529411764705
1185,3.0,119.0,7.0,0.025210084033613446,17.0,0.058823529411764705
1186,1.0,119.0,7.0,0.008403361344537815,17.0,0.058823529411764705
1187,1.0,119.0,7.0,0.008403361344537815,17.0,0.058823529411764705
1188,7.0,119.0,7.0,0.058823529411764705,17.0,0.058823529411764705
1189,4.0,119.0,7.0,0.03361344537815126,17.0,0.058823529411764705
1190,1.0,140.0,7.0,0.007142857142857143,20.0,0.05
1191,4.0,140.0,7.0,0.02857142857142857,20.0,0.05
1192,6.0,140.0,7.0,0.04285714285714286,20.0,0.05
1193,1.0,140.0,7.0,0.007142857142857143,20.0,0.05
1194,2.0,140.0,7.0,0.014285714285714285,20.0,0.05
1195,3.0,140.0,7.0,0.02142857142857143,20.0,0.05
1196,11.0,140.0,7.0,0.07857142857142857,20.0,0.05
1197,1.0,140.0,7.0,0.007142857142857143,20.0,0.05
1198,1.0,140.0,7.0,0.007142857142857143,20.0,0.05
1199,6.0,140.0,7.0,0.04285714285714286,20.0,0.05
1200,8.0,8.0,8.0,1.0,1.0,1.0
1201,8.0,8.0,8.0,1.0,1.0,1.0
1202,8.0,8.0,8.0,1.0,1.0,1.0
1203,8.0,8.0,8.0,1.0,1.0,1.0
1204,8.0,8.0,8.0,1.0,1.0,1.0
1205,8.0,8.0,8.0,1.0,1.0,1.0
1206,8.0,8.0,8.0,1.0,1.0,1.0
1207,8.0,8.0,8.0,1.0,1.0,1.0
1208,8.0,8.0,8.0,1.0,1.0,1.0
1209,8.0,8.0,8.0,1.0,1.0,1.0
1210,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1211,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1212,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1213,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1214,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1215,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1216,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1217,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1218,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1219,24.0,24.0,8.0,1.0,3.0,0.3333333333333333
1220,40.0,40.0,8.0,1.0,5.0,0.2
1221,40.0,40.0,8.0,1.0,5.0,0.2
1222,40.0,40.0,8.0,1.0,5.0,0.2
1223,40.0,40.0,8.0,1.0,5.0,0.2
1224,40.0,40.0,8.0,1.0,5.0,0.2
1225,40.0,40.0,8.0,1.0,5.0,0.2
1226,40.0,40.0,8.0,1.0,5.0,0.2
1227,40.0,40.0,8.0,1.0,5.0,0.2
1228,40.0,40.0,8.0,1.0,5.0,0.2
1229,40.0,40.0,8.0,1.0,5.0,0.2
1230,5.0,56.0,8.0,0.08928571428571429,7.0,0.14285714285714285
1231,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1232,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1233,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1234,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1235,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1236,52.0,56.0,8.0,0.9285714285714286,7.0,0.14285714285714285
1237,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1238,56.0,56.0,8.0,1.0,7.0,0.14285714285714285
1239,1.0,56.0,8.0,0.017857142857142856,7.0,0.14285714285714285
1240,15.0,72.0,8.0,0.20833333333333334,9.0,0.1111111111111111
1241,72.0,72.0,8.0,1.0,9.0,0.1111111111111111
1242,5.0,72.0,8.0,0.06944444444444445,9.0,0.1111111111111111
1243,2.0,72.0,8.0,0.027777777777777776,9.0,0.1111111111111111
1244,6.0,72.0,8.0,0.08333333333333333,9.0,0.1111111111111111
1245,36.0,72.0,8.0,0.5,9.0,0.1111111111111111
1246,6.0,72.0,8.0,0.08333333333333333,9.0,0.1111111111111111
1247,53.0,72.0,8.0,0.7361111111111112,9.0,0.1111111111111111
1248,61.0,72.0,8.0,0.8472222222222222,9.0,0.1111111111111111
1249,3.0,72.0,8.0,0.041666666666666664,9.0,0.1111111111111111
1250,35.0,88.0,8.0,0.3977272727272727,11.0,0.09090909090909091
1251,74.0,88.0,8.0,0.8409090909090909,11.0,0.09090909090909091
1252,8.0,88.0,8.0,0.09090909090909091,11.0,0.09090909090909091
1253,1.0,88.0,8.0,0.011363636363636364,11.0,0.09090909090909091
1254,78.0,88.0,8.0,0.8863636363636364,11.0,0.09090909090909091
1255,1.0,88.0,8.0,0.011363636363636364,11.0,0.09090909090909091
1256,76.0,88.0,8.0,0.8636363636363636,11.0,0.09090909090909091
1257,44.0,88.0,8.0,0.5,11.0,0.09090909090909091
1258,3.0,88.0,8.0,0.03409090909090909,11.0,0.09090909090909091
1259,6.0,88.0,8.0,0.06818181818181818,11.0,0.09090909090909091
1260,4.0,104.0,8.0,0.038461538461538464,13.0,0.07692307692307693
1261,9.0,104.0,8.0,0.08653846153846154,13.0,0.07692307692307693
1262,12.0,104.0,8.0,0.11538461538461539,13.0,0.07692307692307693
1263,4.0,104.0,8.0,0.038461538461538464,13.0,0.07692307692307693
1264,1.0,104.0,8.0,0.009615384615384616,13.0,0.07692307692307693
1265,1.0,104.0,8.0,0.009615384615384616,13.0,0.07692307692307693
1266,1.0,104.0,8.0,0.009615384615384616,13.0,0.07692307692307693
1267,8.0,104.0,8.0,0.07692307692307693,13.0,0.07692307692307693
1268,2.0,104.0,8.0,0.019230769230769232,13.0,0.07692307692307693
1269,2.0,104.0,8.0,0.019230769230769232,13.0,0.07692307692307693
1270,6.0,120.0,8.0,0.05,15.0,0.06666666666666667
1271,1.0,120.0,8.0,0.008333333333333333,15.0,0.06666666666666667
1272,1.0,120.0,8.0,0.008333333333333333,15.0,0.06666666666666667
1273,1.0,120.0,8.0,0.008333333333333333,15.0,0.06666666666666667
1274,9.0,120.0,8.0,0.075,15.0,0.06666666666666667
1275,1.0,120.0,8.0,0.008333333333333333,15.0,0.06666666666666667
1276,8.0,120.0,8.0,0.06666666666666667,15.0,0.06666666666666667
1277,18.0,120.0,8.0,0.15,15.0,0.06666666666666667
1278,1.0,120.0,8.0,0.008333333333333333,15.0,0.06666666666666667
1279,12.0,120.0,8.0,0.1,15.0,0.06666666666666667
1280,14.0,136.0,8.0,0.10294117647058823,17.0,0.058823529411764705
1281,6.0,136.0,8.0,0.04411764705882353,17.0,0.058823529411764705
1282,5.0,136.0,8.0,0.03676470588235294,17.0,0.058823529411764705
1283,5.0,136.0,8.0,0.03676470588235294,17.0,0.058823529411764705
1284,4.0,136.0,8.0,0.029411764705882353,17.0,0.058823529411764705
1285,11.0,136.0,8.0,0.08088235294117647,17.0,0.058823529411764705
1286,1.0,136.0,8.0,0.007352941176470588,17.0,0.058823529411764705
1287,2.0,136.0,8.0,0.014705882352941176,17.0,0.058823529411764705
1288,2.0,136.0,8.0,0.014705882352941176,17.0,0.058823529411764705
1289,4.0,136.0,8.0,0.029411764705882353,17.0,0.058823529411764705
1290,1.0,160.0,8.0,0.00625,20.0,0.05
1291,11.0,160.0,8.0,0.06875,20.0,0.05
1292,3.0,160.0,8.0,0.01875,20.0,0.05
1293,5.0,160.0,8.0,0.03125,20.0,0.05
1294,1.0,160.0,8.0,0.00625,20.0,0.05
1295,1.0,160.0,8.0,0.00625,20.0,0.05
1296,6.0,160.0,8.0,0.0375,20.0,0.05
1297,3.0,160.0,8.0,0.01875,20.0,0.05
1298,5.0,160.0,8.0,0.03125,20.0,0.05
1299,9.0,160.0,8.0,0.05625,20.0,0.05
1300,9.0,9.0,9.0,1.0,1.0,1.0
1301,9.0,9.0,9.0,1.0,1.0,1.0
